user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
659.0,2024-08-11,Basic,199.0,9.6,5.0,3.0,31.0,57.0,No
660.0,2024-08-13,Standard,399.0,5.0,8.0,2.0,32.0,25.0,Yes
661.0,2024-05-29,Basic,199.0,13.4,6.0,3.0,4.0,60.0,Yes
662.0,2024-04-16,Standard,399.0,21.6,2.0,3.0,26.0,7.0,No
663.0,2024-01-06,Standard,399.0,0.8,3.0,3.0,1.0,37.0,Yes
664.0,2024-09-19,Premium,699.0,5.1,4.0,1.0,17.0,17.0,No
665.0,2024-01-17,Standard,399.0,5.0,6.0,1.0,24.0,26.0,No
666.0,2024-12-03,Standard,399.0,7.4,2.0,4.0,26.0,8.0,No
667.0,2023-07-20,Basic,199.0,18.2,3.0,4.0,7.0,27.0,No
668.0,2024-10-07,Basic,199.0,12.1,0.0,1.0,10.0,26.0,No
669.0,2024-08-04,Premium,699.0,18.2,7.0,2.0,35.0,16.0,No
670.0,2024-05-02,Basic,199.0,2.9,2.0,0.0,26.0,13.0,No
671.0,2024-07-24,Premium,699.0,11.5,5.0,2.0,7.0,23.0,Yes
672.0,2024-09-12,Standard,399.0,1.0,1.0,2.0,23.0,55.0,Yes
673.0,2024-05-14,Basic,199.0,4.8,4.0,2.0,35.0,20.0,Yes
674.0,2023-05-29,Premium,699.0,22.3,6.0,4.0,29.0,18.0,Yes
675.0,2023-08-22,Basic,199.0,10.8,6.0,0.0,22.0,5.0,Yes
676.0,2024-03-31,Standard,399.0,16.5,4.0,4.0,21.0,41.0,Yes
677.0,2023-05-09,Standard,399.0,24.2,6.0,1.0,34.0,11.0,No
678.0,2023-04-08,Premium,699.0,16.7,1.0,1.0,16.0,10.0,No
679.0,2023-03-27,Basic,199.0,13.9,0.0,3.0,31.0,33.0,No
680.0,2023-11-13,Basic,199.0,15.6,1.0,5.0,17.0,59.0,No
681.0,2023-06-24,Basic,199.0,18.6,7.0,5.0,16.0,8.0,Yes
682.0,2024-07-07,Basic,199.0,16.8,5.0,3.0,3.0,29.0,No
683.0,2024-10-08,Standard,399.0,11.4,8.0,1.0,36.0,37.0,No
684.0,2024-07-06,Premium,699.0,13.3,8.0,2.0,28.0,58.0,Yes
685.0,2023-01-11,Basic,199.0,11.3,5.0,3.0,6.0,16.0,Yes
686.0,2023-01-09,Basic,199.0,20.5,2.0,2.0,34.0,18.0,No
687.0,2023-10-27,Premium,699.0,23.7,7.0,2.0,32.0,0.0,No
688.0,2024-07-28,Premium,699.0,20.0,8.0,2.0,15.0,12.0,Yes
689.0,2024-03-08,Standard,399.0,6.6,6.0,3.0,26.0,14.0,Yes
690.0,2023-10-03,Premium,699.0,13.2,4.0,2.0,16.0,41.0,Yes
691.0,2024-04-11,Standard,399.0,21.4,2.0,1.0,13.0,18.0,No
692.0,2023-02-20,Premium,699.0,7.2,7.0,1.0,29.0,20.0,Yes
693.0,2024-03-24,Premium,699.0,5.1,1.0,2.0,2.0,17.0,Yes
694.0,2024-03-06,Premium,699.0,6.2,2.0,0.0,1.0,31.0,Yes
695.0,2023-03-24,Standard,399.0,25.0,7.0,5.0,32.0,50.0,Yes
696.0,2023-07-16,Basic,199.0,7.0,6.0,0.0,4.0,34.0,Yes
697.0,2024-03-29,Standard,399.0,20.8,1.0,5.0,25.0,15.0,No
698.0,2024-04-29,Basic,199.0,5.4,1.0,4.0,3.0,42.0,No
699.0,2024-07-16,Standard,399.0,23.4,2.0,5.0,20.0,46.0,Yes
700.0,2024-11-13,Premium,699.0,6.7,4.0,1.0,8.0,23.0,No
701.0,2023-10-10,Basic,199.0,6.3,6.0,2.0,8.0,0.0,Yes
702.0,2024-12-08,Premium,699.0,10.2,3.0,0.0,8.0,2.0,No
703.0,2024-12-03,Standard,399.0,9.6,1.0,1.0,10.0,10.0,No
704.0,2024-12-19,Premium,699.0,23.3,0.0,0.0,22.0,22.0,No
705.0,2023-12-22,Premium,699.0,3.6,3.0,2.0,7.0,35.0,Yes
706.0,2023-02-10,Standard,399.0,1.0,6.0,2.0,13.0,46.0,Yes
707.0,2023-07-11,Standard,399.0,14.2,8.0,5.0,29.0,31.0,Yes
708.0,2024-07-21,Premium,699.0,8.4,7.0,2.0,23.0,55.0,No
709.0,2024-01-11,Basic,199.0,13.5,7.0,2.0,5.0,52.0,Yes
710.0,2023-01-20,Standard,399.0,19.5,8.0,3.0,1.0,46.0,Yes
711.0,2024-07-05,Premium,699.0,19.5,3.0,2.0,24.0,46.0,Yes
712.0,2023-11-27,Standard,399.0,13.3,7.0,4.0,13.0,9.0,No
713.0,2023-05-13,Standard,399.0,3.2,8.0,5.0,21.0,4.0,Yes
714.0,2024-10-19,Basic,199.0,5.5,7.0,1.0,3.0,6.0,Yes
715.0,2023-03-14,Standard,399.0,13.4,4.0,0.0,32.0,23.0,Yes
716.0,2024-01-05,Basic,199.0,16.6,1.0,3.0,14.0,51.0,No
717.0,2023-03-14,Premium,699.0,20.6,0.0,4.0,27.0,17.0,No
718.0,2024-06-28,Standard,399.0,23.6,8.0,0.0,5.0,6.0,No
719.0,2024-07-25,Standard,399.0,5.2,3.0,4.0,13.0,40.0,No
720.0,2024-04-14,Premium,699.0,10.7,1.0,5.0,36.0,36.0,Yes
721.0,2023-12-12,Premium,699.0,22.1,2.0,1.0,28.0,35.0,No
722.0,2023-11-29,Premium,699.0,13.6,7.0,2.0,11.0,57.0,Yes
723.0,2024-07-30,Standard,399.0,19.2,6.0,5.0,27.0,20.0,No
724.0,2024-04-08,Premium,699.0,9.7,8.0,5.0,14.0,16.0,Yes
725.0,2023-05-19,Standard,399.0,0.5,0.0,2.0,26.0,38.0,Yes
726.0,2024-12-07,Standard,399.0,7.9,3.0,1.0,1.0,54.0,Yes
727.0,2023-06-09,Standard,399.0,13.0,2.0,0.0,36.0,2.0,No
728.0,2023-04-05,Basic,199.0,9.5,3.0,1.0,17.0,16.0,No
729.0,2024-05-09,Premium,699.0,14.4,3.0,5.0,26.0,4.0,No
730.0,2024-08-13,Basic,199.0,20.7,1.0,4.0,32.0,41.0,Yes
731.0,2024-03-02,Standard,399.0,19.6,5.0,2.0,6.0,56.0,No
732.0,2023-02-25,Basic,199.0,18.8,0.0,5.0,15.0,49.0,No
733.0,2024-12-15,Standard,399.0,1.5,8.0,4.0,34.0,9.0,Yes
734.0,2024-05-31,Basic,199.0,1.7,6.0,3.0,10.0,48.0,Yes
735.0,2024-05-02,Basic,199.0,11.1,6.0,1.0,15.0,8.0,No
736.0,2024-12-15,Premium,699.0,13.9,4.0,0.0,4.0,25.0,No
737.0,2023-07-20,Basic,199.0,12.3,3.0,3.0,9.0,25.0,No
738.0,2024-12-02,Premium,699.0,6.5,1.0,2.0,34.0,49.0,Yes
739.0,2023-11-25,Premium,699.0,3.3,6.0,3.0,6.0,23.0,Yes
740.0,2024-03-28,Standard,399.0,19.4,2.0,2.0,2.0,39.0,No
741.0,2023-03-29,Premium,699.0,11.3,3.0,1.0,10.0,43.0,No
742.0,2023-04-24,Basic,199.0,6.5,2.0,2.0,4.0,0.0,Yes
743.0,2023-07-28,Standard,399.0,12.0,5.0,1.0,29.0,47.0,No
744.0,2023-05-25,Premium,699.0,18.9,8.0,3.0,34.0,39.0,Yes
745.0,2023-10-18,Premium,699.0,9.7,8.0,0.0,2.0,16.0,Yes
746.0,2024-11-09,Basic,199.0,1.8,0.0,0.0,18.0,24.0,No
747.0,2024-01-31,Premium,699.0,21.7,0.0,2.0,24.0,55.0,No
748.0,2024-06-28,Basic,199.0,13.0,1.0,2.0,25.0,31.0,No
749.0,2023-02-10,Basic,199.0,5.4,7.0,4.0,12.0,59.0,Yes
750.0,2023-12-22,Basic,199.0,8.0,7.0,3.0,34.0,47.0,Yes
751.0,2023-03-05,Premium,699.0,9.2,4.0,1.0,23.0,32.0,Yes
752.0,2023-06-05,Premium,699.0,22.0,0.0,4.0,17.0,60.0,Yes
753.0,2024-11-25,Standard,399.0,16.6,1.0,5.0,26.0,24.0,Yes
754.0,2023-12-04,Premium,699.0,10.7,2.0,3.0,15.0,19.0,No
755.0,2023-07-27,Standard,399.0,3.7,2.0,4.0,35.0,34.0,Yes
756.0,2023-05-29,Basic,199.0,17.4,8.0,1.0,20.0,27.0,No
757.0,2023-07-08,Premium,699.0,8.3,8.0,4.0,11.0,60.0,Yes
758.0,2024-10-14,Standard,399.0,18.3,5.0,3.0,10.0,26.0,Yes
759.0,2024-09-18,Premium,699.0,4.2,3.0,0.0,18.0,8.0,Yes
760.0,2023-01-27,Premium,699.0,15.3,3.0,4.0,18.0,14.0,Yes
761.0,2024-04-25,Standard,399.0,17.4,7.0,1.0,6.0,32.0,No
762.0,2023-07-17,Premium,699.0,5.0,6.0,3.0,24.0,30.0,Yes
763.0,2024-11-18,Basic,199.0,10.5,0.0,2.0,3.0,60.0,Yes
764.0,2024-04-13,Basic,199.0,2.1,7.0,4.0,14.0,31.0,Yes
765.0,2023-11-17,Basic,199.0,10.4,0.0,4.0,28.0,47.0,No
766.0,2023-02-13,Standard,399.0,13.4,0.0,4.0,35.0,6.0,No
767.0,2024-10-07,Basic,199.0,13.7,0.0,4.0,34.0,24.0,Yes
768.0,2024-04-17,Basic,199.0,7.6,6.0,2.0,13.0,49.0,No
769.0,2024-04-19,Basic,199.0,7.7,0.0,5.0,28.0,33.0,No
770.0,2024-12-13,Premium,699.0,2.7,8.0,0.0,29.0,11.0,No
771.0,2024-08-27,Premium,699.0,10.1,5.0,3.0,9.0,1.0,Yes
772.0,2024-12-29,Premium,699.0,22.1,1.0,2.0,13.0,20.0,No
773.0,2024-12-25,Basic,199.0,2.7,7.0,5.0,8.0,23.0,Yes
774.0,2023-06-24,Standard,399.0,15.5,2.0,3.0,33.0,35.0,Yes
775.0,2024-03-05,Standard,399.0,4.5,2.0,1.0,10.0,49.0,No
776.0,2023-05-15,Standard,399.0,18.4,7.0,2.0,20.0,40.0,Yes
777.0,2024-05-25,Basic,199.0,15.8,4.0,0.0,1.0,29.0,Yes
778.0,2024-05-02,Premium,699.0,15.4,7.0,1.0,1.0,13.0,No
779.0,2024-09-26,Standard,399.0,11.3,0.0,1.0,27.0,56.0,No
780.0,2024-10-30,Premium,699.0,20.6,3.0,0.0,36.0,11.0,No
781.0,2023-11-02,Standard,399.0,4.1,0.0,5.0,3.0,36.0,Yes
782.0,2024-09-17,Standard,399.0,1.7,6.0,1.0,6.0,10.0,No
783.0,2023-02-06,Premium,699.0,4.8,7.0,5.0,36.0,37.0,Yes
784.0,2024-07-17,Basic,199.0,8.4,6.0,0.0,20.0,48.0,Yes
785.0,2024-06-23,Basic,199.0,12.0,1.0,5.0,19.0,55.0,Yes
786.0,2024-10-06,Standard,399.0,5.6,3.0,4.0,34.0,3.0,Yes
787.0,2023-09-23,Premium,699.0,12.3,4.0,3.0,6.0,38.0,No
788.0,2024-05-19,Premium,699.0,23.2,7.0,4.0,23.0,46.0,Yes
789.0,2024-10-02,Basic,199.0,17.9,3.0,0.0,15.0,7.0,Yes
790.0,2024-07-27,Basic,199.0,20.1,6.0,3.0,14.0,2.0,Yes
791.0,2023-03-11,Premium,699.0,0.8,3.0,5.0,14.0,18.0,Yes
792.0,2023-12-16,Standard,399.0,12.9,5.0,0.0,20.0,7.0,No
793.0,2024-11-19,Standard,399.0,20.9,3.0,2.0,2.0,53.0,Yes
794.0,2024-07-03,Standard,399.0,20.0,2.0,3.0,31.0,9.0,No
795.0,2023-11-03,Standard,399.0,19.7,6.0,5.0,30.0,3.0,No
796.0,2023-12-29,Premium,699.0,14.1,0.0,1.0,21.0,36.0,No
797.0,2023-06-19,Basic,199.0,7.4,0.0,2.0,10.0,24.0,No
798.0,2024-12-27,Premium,699.0,5.1,1.0,2.0,25.0,45.0,No
799.0,2023-11-06,Basic,199.0,10.6,7.0,1.0,18.0,23.0,Yes
800.0,2023-07-26,Basic,199.0,7.9,1.0,2.0,34.0,50.0,Yes
801.0,2024-05-10,Basic,199.0,12.9,7.0,4.0,29.0,9.0,Yes
802.0,2024-06-12,Premium,699.0,8.1,5.0,1.0,34.0,49.0,No
803.0,2024-06-18,Premium,699.0,5.5,0.0,3.0,9.0,24.0,No
804.0,2023-03-31,Basic,199.0,8.1,0.0,5.0,1.0,54.0,Yes
805.0,2023-11-16,Standard,399.0,22.3,1.0,4.0,30.0,49.0,No
806.0,2023-10-11,Basic,199.0,16.2,3.0,2.0,20.0,12.0,Yes
807.0,2023-04-28,Premium,699.0,19.4,1.0,2.0,21.0,9.0,Yes
808.0,2023-10-05,Basic,199.0,13.1,3.0,4.0,36.0,22.0,Yes
809.0,2023-12-13,Basic,199.0,14.6,2.0,0.0,19.0,19.0,No
810.0,2023-04-19,Premium,699.0,1.7,0.0,3.0,29.0,57.0,Yes
811.0,2024-08-29,Standard,399.0,2.6,6.0,1.0,4.0,45.0,Yes
812.0,2024-11-17,Premium,699.0,15.6,4.0,2.0,29.0,52.0,Yes
813.0,2024-12-16,Premium,699.0,24.4,7.0,4.0,6.0,8.0,Yes
814.0,2023-05-28,Standard,399.0,11.7,7.0,3.0,7.0,14.0,No
815.0,2023-12-05,Premium,699.0,22.9,6.0,1.0,17.0,44.0,No
816.0,2024-04-17,Standard,399.0,12.4,1.0,3.0,30.0,7.0,No
817.0,2023-04-20,Basic,199.0,19.3,2.0,4.0,19.0,6.0,No
818.0,2024-02-28,Standard,399.0,16.4,4.0,4.0,36.0,29.0,Yes
819.0,2024-12-11,Basic,199.0,13.9,7.0,3.0,16.0,4.0,Yes
820.0,2024-12-11,Premium,699.0,19.7,6.0,4.0,28.0,50.0,Yes
821.0,2024-05-13,Basic,199.0,16.7,1.0,5.0,12.0,59.0,No
822.0,2024-02-20,Basic,199.0,8.5,1.0,3.0,30.0,11.0,Yes
823.0,2023-03-04,Basic,199.0,17.3,6.0,2.0,7.0,31.0,Yes
824.0,2024-06-28,Basic,199.0,20.5,0.0,1.0,14.0,42.0,Yes
825.0,2023-11-21,Standard,399.0,15.6,7.0,1.0,25.0,13.0,No
826.0,2023-04-02,Standard,399.0,23.0,6.0,5.0,20.0,58.0,Yes
827.0,2023-10-29,Premium,699.0,15.5,8.0,3.0,1.0,54.0,Yes
828.0,2024-01-03,Basic,199.0,22.6,0.0,0.0,24.0,45.0,No
829.0,2024-10-02,Basic,199.0,21.7,3.0,3.0,19.0,44.0,Yes
830.0,2024-05-01,Standard,399.0,10.4,6.0,4.0,25.0,13.0,No
831.0,2024-11-17,Basic,199.0,14.1,5.0,3.0,13.0,9.0,Yes
832.0,2024-11-04,Basic,199.0,0.8,0.0,1.0,9.0,46.0,No
833.0,2024-09-10,Standard,399.0,2.6,6.0,3.0,9.0,57.0,Yes
834.0,2023-12-30,Standard,399.0,11.6,6.0,4.0,12.0,52.0,Yes
835.0,2023-08-31,Basic,199.0,10.9,0.0,4.0,12.0,31.0,No
836.0,2023-02-08,Premium,699.0,7.1,8.0,4.0,33.0,23.0,Yes
837.0,2023-03-23,Premium,699.0,17.8,1.0,4.0,31.0,30.0,No
838.0,2024-09-16,Basic,199.0,24.6,4.0,3.0,34.0,33.0,Yes
839.0,2024-08-16,Basic,199.0,12.1,1.0,5.0,16.0,40.0,Yes
840.0,2024-04-25,Standard,399.0,22.6,8.0,0.0,4.0,30.0,Yes
841.0,2024-09-03,Premium,699.0,10.8,4.0,2.0,22.0,10.0,Yes
842.0,2023-06-23,Premium,699.0,18.3,4.0,0.0,20.0,40.0,Yes
843.0,2024-05-11,Premium,699.0,16.6,4.0,5.0,4.0,39.0,Yes
844.0,2023-10-09,Basic,199.0,12.9,4.0,2.0,9.0,8.0,No
845.0,2024-04-02,Standard,399.0,18.7,2.0,4.0,1.0,47.0,Yes
846.0,2023-02-03,Standard,399.0,6.9,3.0,3.0,12.0,11.0,No
847.0,2024-01-28,Standard,399.0,24.2,2.0,3.0,6.0,48.0,No
848.0,2023-12-20,Basic,199.0,18.3,2.0,1.0,29.0,36.0,No
849.0,2024-05-02,Basic,199.0,19.0,1.0,0.0,17.0,10.0,No
850.0,2024-02-04,Standard,399.0,18.8,8.0,1.0,31.0,24.0,No
851.0,2024-04-04,Standard,399.0,4.1,6.0,0.0,17.0,18.0,No
852.0,2023-12-29,Standard,399.0,24.1,0.0,0.0,21.0,58.0,No
853.0,2024-02-05,Standard,399.0,8.7,4.0,0.0,18.0,16.0,No
854.0,2023-07-04,Standard,399.0,18.5,3.0,4.0,16.0,21.0,No
855.0,2024-06-21,Standard,399.0,0.8,0.0,0.0,36.0,0.0,No
856.0,2024-09-26,Basic,199.0,9.1,4.0,2.0,29.0,12.0,Yes
857.0,2023-05-03,Basic,199.0,23.5,3.0,4.0,4.0,40.0,Yes
858.0,2023-10-29,Basic,199.0,9.7,2.0,0.0,9.0,44.0,Yes
859.0,2023-11-28,Standard,399.0,16.2,4.0,3.0,5.0,44.0,No
860.0,2023-03-03,Standard,399.0,19.6,4.0,0.0,11.0,24.0,Yes
861.0,2024-02-07,Standard,399.0,4.9,1.0,3.0,17.0,59.0,Yes
862.0,2023-04-19,Basic,199.0,3.2,8.0,3.0,32.0,13.0,Yes
863.0,2024-04-01,Standard,399.0,3.0,1.0,0.0,17.0,36.0,No
864.0,2023-06-05,Basic,199.0,4.1,0.0,0.0,32.0,42.0,Yes
865.0,2024-05-17,Premium,699.0,22.7,0.0,4.0,22.0,45.0,No
866.0,2024-12-06,Standard,399.0,10.4,1.0,4.0,28.0,14.0,Yes
867.0,2023-02-26,Standard,399.0,14.4,5.0,2.0,8.0,43.0,Yes
868.0,2023-10-24,Premium,699.0,9.5,5.0,0.0,6.0,53.0,Yes
869.0,2024-12-13,Premium,699.0,4.8,0.0,3.0,13.0,42.0,Yes
870.0,2024-03-24,Standard,399.0,16.0,5.0,3.0,7.0,5.0,No
871.0,2023-09-02,Premium,699.0,3.9,3.0,0.0,13.0,46.0,No
872.0,2024-04-05,Standard,399.0,2.0,8.0,5.0,25.0,19.0,Yes
873.0,2023-08-05,Basic,199.0,8.8,5.0,5.0,3.0,2.0,Yes
874.0,2023-03-15,Premium,699.0,11.7,8.0,1.0,34.0,47.0,No
875.0,2023-02-16,Basic,199.0,12.5,0.0,3.0,10.0,58.0,No
876.0,2024-04-12,Basic,199.0,0.9,0.0,2.0,9.0,52.0,Yes
877.0,2024-09-22,Premium,699.0,21.0,1.0,0.0,11.0,7.0,No
878.0,2024-11-25,Basic,199.0,20.2,6.0,2.0,5.0,51.0,No
879.0,2023-08-07,Standard,399.0,3.5,8.0,1.0,21.0,20.0,No
880.0,2023-06-22,Basic,199.0,8.7,1.0,2.0,12.0,9.0,No
881.0,2023-05-17,Premium,699.0,14.1,7.0,1.0,24.0,59.0,No
882.0,2023-07-03,Basic,199.0,19.6,0.0,3.0,25.0,5.0,Yes
883.0,2024-10-17,Basic,199.0,10.7,7.0,5.0,19.0,8.0,Yes
884.0,2024-09-02,Standard,399.0,11.5,3.0,1.0,34.0,39.0,No
885.0,2023-12-23,Basic,199.0,15.5,1.0,5.0,32.0,52.0,No
886.0,2024-09-25,Standard,399.0,14.2,3.0,0.0,1.0,33.0,No
887.0,2023-02-24,Standard,399.0,12.9,7.0,5.0,35.0,42.0,Yes
888.0,2023-02-14,Basic,199.0,20.0,7.0,3.0,8.0,11.0,Yes
889.0,2024-04-09,Basic,199.0,7.5,6.0,2.0,24.0,21.0,Yes
890.0,2024-05-11,Basic,199.0,18.6,8.0,1.0,7.0,10.0,No
891.0,2023-11-30,Premium,699.0,2.2,3.0,5.0,8.0,28.0,Yes
892.0,2023-08-22,Standard,399.0,18.8,5.0,1.0,13.0,49.0,Yes
893.0,2024-04-27,Basic,199.0,18.6,3.0,3.0,16.0,57.0,Yes
894.0,2024-04-10,Premium,699.0,1.8,6.0,1.0,32.0,13.0,No
895.0,2023-10-04,Basic,199.0,9.7,7.0,5.0,25.0,12.0,No
896.0,2024-04-21,Basic,199.0,3.6,0.0,2.0,22.0,8.0,Yes
897.0,2023-06-10,Standard,399.0,4.7,5.0,1.0,27.0,56.0,Yes
898.0,2024-06-18,Premium,699.0,14.7,8.0,1.0,11.0,5.0,No
899.0,2023-09-10,Standard,399.0,15.0,7.0,2.0,14.0,0.0,No
900.0,2024-08-10,Basic,199.0,11.1,3.0,4.0,21.0,60.0,Yes
901.0,2023-02-04,Basic,199.0,24.5,0.0,3.0,27.0,46.0,No
902.0,2024-07-25,Standard,399.0,10.2,1.0,3.0,34.0,31.0,Yes
903.0,2023-04-03,Basic,199.0,23.8,2.0,2.0,27.0,18.0,Yes
904.0,2024-08-20,Basic,199.0,16.9,2.0,5.0,31.0,29.0,No
905.0,2024-01-15,Basic,199.0,11.9,2.0,5.0,30.0,25.0,Yes
906.0,2024-12-08,Premium,699.0,17.7,0.0,5.0,30.0,4.0,No
907.0,2024-07-09,Standard,399.0,1.3,6.0,2.0,34.0,44.0,Yes
908.0,2023-02-26,Premium,699.0,19.8,1.0,4.0,14.0,56.0,Yes
909.0,2023-02-11,Premium,699.0,22.3,1.0,3.0,24.0,23.0,Yes
910.0,2023-07-29,Standard,399.0,4.8,8.0,5.0,24.0,4.0,Yes
911.0,2024-08-17,Basic,199.0,6.3,1.0,5.0,22.0,30.0,No
912.0,2024-05-30,Premium,699.0,19.0,3.0,2.0,14.0,22.0,No
913.0,2024-05-28,Premium,699.0,7.3,1.0,2.0,28.0,22.0,Yes
914.0,2023-10-27,Premium,699.0,12.0,8.0,5.0,8.0,52.0,Yes
915.0,2023-03-31,Standard,399.0,20.1,1.0,1.0,24.0,57.0,No
916.0,2023-04-25,Basic,199.0,22.5,4.0,0.0,26.0,6.0,Yes
917.0,2023-10-28,Premium,699.0,12.7,3.0,4.0,10.0,60.0,No
918.0,2024-10-22,Standard,399.0,23.3,7.0,2.0,35.0,26.0,Yes
919.0,2024-10-22,Basic,199.0,5.1,0.0,1.0,19.0,53.0,No
920.0,2024-06-26,Standard,399.0,14.7,5.0,3.0,27.0,37.0,Yes
921.0,2023-08-21,Premium,699.0,11.7,2.0,2.0,29.0,10.0,No
922.0,2023-06-20,Standard,399.0,24.3,0.0,1.0,24.0,22.0,Yes
923.0,2024-12-10,Premium,699.0,17.9,4.0,1.0,11.0,11.0,No
924.0,2024-03-27,Premium,699.0,4.5,1.0,0.0,10.0,20.0,No
925.0,2023-12-19,Standard,399.0,5.0,8.0,5.0,24.0,2.0,No
926.0,2023-01-26,Basic,199.0,11.5,2.0,4.0,24.0,19.0,Yes
927.0,2024-07-13,Standard,399.0,19.3,7.0,2.0,32.0,9.0,Yes
928.0,2024-08-10,Premium,699.0,16.4,4.0,3.0,22.0,57.0,Yes
929.0,2024-05-05,Premium,699.0,20.1,7.0,2.0,10.0,44.0,Yes
930.0,2023-08-14,Basic,199.0,17.1,1.0,2.0,9.0,1.0,No
931.0,2024-06-23,Standard,399.0,2.8,0.0,4.0,23.0,41.0,Yes
932.0,2024-11-18,Basic,199.0,5.3,1.0,4.0,18.0,54.0,Yes
933.0,2023-02-27,Basic,199.0,10.2,7.0,2.0,33.0,38.0,Yes
934.0,2023-10-19,Premium,699.0,10.2,6.0,2.0,24.0,24.0,Yes
935.0,2024-03-30,Standard,399.0,8.0,7.0,4.0,23.0,5.0,Yes
936.0,2024-03-10,Premium,699.0,20.2,4.0,1.0,27.0,51.0,No
937.0,2024-06-21,Premium,699.0,3.9,1.0,1.0,27.0,13.0,Yes
938.0,2023-10-07,Standard,399.0,23.4,6.0,0.0,5.0,0.0,No
939.0,2023-10-24,Standard,399.0,14.1,2.0,1.0,12.0,11.0,No
940.0,2024-04-19,Premium,699.0,1.5,4.0,4.0,32.0,19.0,Yes
941.0,2024-10-13,Basic,199.0,19.9,2.0,2.0,2.0,19.0,No
942.0,2024-12-05,Standard,399.0,16.5,4.0,3.0,8.0,11.0,Yes
943.0,2024-01-06,Premium,699.0,1.2,4.0,3.0,16.0,4.0,Yes
944.0,2024-12-11,Premium,699.0,14.4,4.0,5.0,31.0,43.0,Yes
945.0,2023-05-30,Basic,199.0,13.1,0.0,2.0,24.0,10.0,No
946.0,2024-01-05,Standard,399.0,22.0,2.0,2.0,30.0,10.0,Yes
947.0,2024-06-10,Standard,399.0,1.7,4.0,4.0,23.0,40.0,Yes
948.0,2024-12-02,Basic,199.0,19.2,2.0,4.0,12.0,20.0,No
949.0,2023-05-28,Standard,399.0,17.3,5.0,0.0,18.0,34.0,No
950.0,2023-06-16,Basic,199.0,13.2,5.0,3.0,9.0,26.0,Yes
951.0,2024-09-20,Basic,199.0,4.3,3.0,1.0,14.0,50.0,No
952.0,2024-03-03,Premium,699.0,21.2,8.0,5.0,34.0,48.0,No
953.0,2024-12-08,Standard,399.0,3.4,2.0,0.0,5.0,30.0,Yes
954.0,2023-01-30,Standard,399.0,20.5,8.0,2.0,9.0,11.0,No
955.0,2023-08-03,Premium,699.0,5.9,2.0,5.0,8.0,14.0,Yes
956.0,2024-03-17,Basic,199.0,10.9,1.0,0.0,6.0,1.0,No
957.0,2023-09-17,Basic,199.0,3.1,8.0,4.0,13.0,3.0,Yes
958.0,2024-09-08,Basic,199.0,7.9,0.0,0.0,5.0,50.0,Yes
959.0,2023-10-12,Basic,199.0,5.0,5.0,0.0,13.0,5.0,Yes
960.0,2024-08-06,Premium,699.0,9.1,8.0,5.0,23.0,39.0,Yes
961.0,2023-10-16,Basic,199.0,20.6,0.0,4.0,7.0,13.0,No
962.0,2024-12-25,Basic,199.0,0.6,1.0,1.0,35.0,58.0,Yes
963.0,2023-07-05,Standard,399.0,17.6,2.0,3.0,24.0,43.0,No
964.0,2023-11-18,Standard,399.0,10.9,8.0,1.0,25.0,26.0,Yes
965.0,2023-10-23,Basic,199.0,3.2,2.0,3.0,30.0,48.0,Yes
966.0,2024-09-06,Premium,699.0,2.5,7.0,0.0,3.0,24.0,Yes
967.0,2024-03-14,Premium,699.0,17.3,7.0,1.0,20.0,35.0,Yes
968.0,2024-11-21,Basic,199.0,22.4,7.0,5.0,5.0,23.0,Yes
969.0,2023-05-27,Standard,399.0,10.2,8.0,5.0,7.0,43.0,Yes
970.0,2023-06-22,Standard,399.0,17.5,1.0,5.0,26.0,59.0,No
971.0,2024-02-18,Basic,199.0,24.4,5.0,1.0,24.0,38.0,No
972.0,2024-08-18,Basic,199.0,21.0,7.0,2.0,15.0,48.0,Yes
973.0,2024-02-19,Premium,699.0,19.0,6.0,2.0,18.0,30.0,Yes
974.0,2024-05-24,Standard,399.0,7.3,7.0,0.0,33.0,7.0,No
975.0,2023-07-03,Basic,199.0,1.2,0.0,0.0,9.0,31.0,No
976.0,2024-05-19,Standard,399.0,4.2,1.0,0.0,21.0,42.0,No
977.0,2023-12-18,Standard,399.0,7.7,7.0,3.0,13.0,32.0,Yes
978.0,2024-01-28,Premium,699.0,0.9,0.0,3.0,35.0,56.0,No
979.0,2024-07-24,Standard,399.0,21.4,7.0,3.0,21.0,2.0,Yes
980.0,2024-02-03,Premium,699.0,22.2,2.0,3.0,20.0,27.0,Yes
981.0,2024-08-08,Standard,399.0,14.4,7.0,5.0,8.0,35.0,Yes
982.0,2024-05-21,Standard,399.0,14.3,2.0,4.0,31.0,3.0,No
983.0,2024-08-27,Premium,699.0,15.6,5.0,2.0,25.0,20.0,Yes
984.0,2024-10-02,Basic,199.0,21.0,5.0,5.0,9.0,37.0,Yes
985.0,2024-11-08,Standard,399.0,2.9,5.0,2.0,25.0,26.0,Yes
986.0,2023-03-09,Basic,199.0,6.2,4.0,4.0,16.0,5.0,No
987.0,2024-11-04,Standard,399.0,8.8,0.0,4.0,8.0,20.0,Yes
988.0,2023-01-23,Standard,399.0,22.6,4.0,0.0,33.0,44.0,Yes
